H,S,V,Cor
152,60,180,Roxo
152,60,195,Roxo
152,60,210,Roxo
152,60,225,Roxo
152,60,240,Roxo
152,60,255,Roxo
152,75,0,Preto
152,75,15,Preto
152,75,30,Preto
152,75,45,Roxo
152,75,60,Roxo
152,75,75,Roxo
152,75,90,Roxo
152,75,105,Roxo
152,75,120,Roxo
152,75,135,Roxo
152,75,150,Roxo
152,75,165,Roxo
152,75,180,Roxo
152,75,195,Roxo
152,75,210,Roxo
152,75,225,Roxo
152,75,240,Roxo
152,75,255,Roxo
152,90,0,Preto
152,90,15,Preto
152,90,30,Preto
152,90,45,Roxo
152,90,60,Roxo
152,90,75,Roxo
152,90,90,Roxo
152,90,105,Roxo
152,90,120,Roxo
152,90,135,Roxo
152,90,150,Roxo
152,90,165,Roxo
152,90,180,Roxo
152,90,195,Roxo
152,90,210,Roxo
152,90,225,Roxo
152,90,240,Roxo
152,90,255,Roxo
152,105,0,Preto
152,105,15,Preto
152,105,30,Preto
152,105,45,Roxo
152,105,60,Roxo
152,105,75,Roxo
152,105,90,Roxo
152,105,105,Roxo
152,105,120,Roxo
152,105,135,Roxo
152,105,150,Roxo
152,105,165,Roxo
152,105,180,Roxo
152,105,195,Roxo
152,105,210,Roxo
152,105,225,Roxo
152,105,240,Roxo
152,105,255,Roxo
152,120,0,Preto
152,120,15,Preto
152,120,30,Preto
152,120,45,Roxo
152,120,60,Roxo
152,120,75,Roxo
152,120,90,Roxo
152,120,105,Roxo
152,120,120,Roxo
152,120,135,Roxo
152,120,150,Roxo
152,120,165,Roxo
152,120,180,Roxo
152,120,195,Roxo
152,120,210,Roxo
152,120,225,Roxo
152,120,240,Roxo
152,120,255,Roxo
152,135,0,Preto
152,135,15,Preto
152,135,30,Preto
152,135,45,Roxo
152,135,60,Roxo
152,135,75,Roxo
152,135,90,Roxo
152,135,105,Roxo
152,135,120,Roxo
152,135,135,Roxo
152,135,150,Roxo
152,135,165,Roxo
152,135,180,Roxo
152,135,195,Roxo
152,135,210,Roxo
152,135,225,Roxo
152,135,240,Roxo
152,135,255,Roxo
152,150,0,Preto
152,150,15,Preto
152,150,30,Preto
152,150,45,Roxo
152,150,60,Roxo
152,150,75,Roxo
152,150,90,Roxo
152,150,105,Roxo
152,150,120,Roxo
152,150,135,Roxo
152,150,150,Roxo
152,150,165,Roxo
152,150,180,Roxo
152,150,195,Roxo
152,150,210,Roxo
152,150,225,Roxo
152,150,240,Roxo
152,150,255,Roxo
152,165,0,Preto
152,165,15,Preto
152,165,30,Preto
152,165,45,Roxo
152,165,60,Roxo
152,165,75,Roxo
152,165,90,Roxo
152,165,105,Roxo
152,165,120,Roxo
152,165,135,Roxo
152,165,150,Roxo
152,165,165,Roxo
152,165,180,Roxo
152,165,195,Roxo
152,165,210,Roxo
152,165,225,Roxo
152,165,240,Roxo
152,165,255,Roxo
152,180,0,Preto
152,180,15,Preto
152,180,30,Preto
152,180,45,Roxo
152,180,60,Roxo
152,180,75,Roxo
152,180,90,Roxo
152,180,105,Roxo
152,180,120,Roxo
152,180,135,Roxo
152,180,150,Roxo
152,180,165,Roxo
152,180,180,Roxo
152,180,195,Roxo
152,180,210,Roxo
152,180,225,Roxo
152,180,240,Roxo
152,180,255,Roxo
152,195,0,Preto
152,195,15,Preto
152,195,30,Preto
152,195,45,Roxo
152,195,60,Roxo
152,195,75,Roxo
152,195,90,Roxo
152,195,105,Roxo
152,195,120,Roxo
152,195,135,Roxo
152,195,150,Roxo
152,195,165,Roxo
152,195,180,Roxo
152,195,195,Roxo
152,195,210,Roxo
152,195,225,Roxo
152,195,240,Roxo
152,195,255,Roxo
152,210,0,Preto
152,210,15,Preto
152,210,30,Preto
152,210,45,Roxo
152,210,60,Roxo
152,210,75,Roxo
152,210,90,Roxo
152,210,105,Roxo
152,210,120,Roxo
152,210,135,Roxo
152,210,150,Roxo
152,210,165,Roxo
152,210,180,Roxo
152,210,195,Roxo
152,210,210,Roxo
152,210,225,Roxo
152,210,240,Roxo
152,210,255,Roxo
152,225,0,Preto
152,225,15,Preto
152,225,30,Preto
152,225,45,Roxo
152,225,60,Roxo
152,225,75,Roxo
152,225,90,Roxo
152,225,105,Roxo
152,225,120,Roxo
152,225,135,Roxo
152,225,150,Roxo
152,225,165,Roxo
152,225,180,Roxo
152,225,195,Roxo
152,225,210,Roxo
152,225,225,Roxo
152,225,240,Roxo
152,225,255,Roxo
152,240,0,Preto
152,240,15,Preto
152,240,30,Preto
152,240,45,Roxo
152,240,60,Roxo
152,240,75,Roxo
152,240,90,Roxo
152,240,105,Roxo
152,240,120,Roxo
152,240,135,Roxo
152,240,150,Roxo
152,240,165,Roxo
152,240,180,Roxo
152,240,195,Roxo
152,240,210,Roxo
152,240,225,Roxo
152,240,240,Roxo
152,240,255,Roxo
152,255,0,Preto
152,255,15,Preto
152,255,30,Preto
152,255,45,Roxo
152,255,60,Roxo
152,255,75,Roxo
152,255,90,Roxo
152,255,105,Roxo
152,255,120,Roxo
152,255,135,Roxo
152,255,150,Roxo
152,255,165,Roxo
152,255,180,Roxo
152,255,195,Roxo
152,255,210,Roxo
152,255,225,Roxo
152,255,240,Roxo
152,255,255,Roxo
156,0,0,Preto
156,0,15,Preto
156,0,30,Preto
156,0,45,Cinza
156,0,60,Cinza
156,0,75,Cinza
156,0,90,Cinza
156,0,105,Cinza
156,0,120,Cinza
156,0,135,Cinza
156,0,150,Cinza
156,0,165,Cinza
156,0,180,Cinza
156,0,195,Cinza
156,0,210,Branco
156,0,225,Branco
156,0,240,Branco
156,0,255,Branco
156,15,0,Preto
156,15,15,Preto
156,15,30,Preto
156,15,45,Cinza
156,15,60,Cinza
156,15,75,Cinza
156,15,90,Cinza
156,15,105,Cinza
156,15,120,Cinza
156,15,135,Cinza
156,15,150,Cinza
156,15,165,Cinza
156,15,180,Cinza
156,15,195,Cinza
156,15,210,Branco
156,15,225,Branco
156,15,240,Branco
156,15,255,Branco
156,30,0,Preto
156,30,15,Preto
156,30,30,Preto
156,30,45,Cinza
156,30,60,Cinza
156,30,75,Cinza
156,30,90,Cinza
156,30,105,Cinza
156,30,120,Cinza
156,30,135,Cinza
156,30,150,Cinza
156,30,165,Cinza
156,30,180,Cinza
156,30,195,Cinza
156,30,210,Branco
156,30,225,Branco
156,30,240,Branco
156,30,255,Branco
156,45,0,Preto
156,45,15,Preto
156,45,30,Preto
156,45,45,Cinza
156,45,60,Cinza
156,45,75,Cinza
156,45,90,Cinza
156,45,105,Cinza
156,45,120,Cinza
156,45,135,Cinza
156,45,150,Cinza
156,45,165,Cinza
156,45,180,Cinza
156,45,195,Cinza
156,45,210,Roxo
156,45,225,Roxo
156,45,240,Roxo
156,45,255,Roxo
156,60,0,Preto
156,60,15,Preto
156,60,30,Preto
156,60,45,Roxo
156,60,60,Roxo
156,60,75,Roxo
156,60,90,Roxo
156,60,105,Roxo
156,60,120,Roxo
156,60,135,Roxo
156,60,150,Roxo
156,60,165,Roxo
156,60,180,Roxo
156,60,195,Roxo
156,60,210,Roxo
156,60,225,Roxo
156,60,240,Roxo
156,60,255,Roxo
156,75,0,Preto
156,75,15,Preto
156,75,30,Preto
156,75,45,Roxo
156,75,60,Roxo
156,75,75,Roxo
156,75,90,Roxo
156,75,105,Roxo
156,75,120,Roxo
156,75,135,Roxo
156,75,150,Roxo
156,75,165,Roxo
156,75,180,Roxo
156,75,195,Roxo
156,75,210,Roxo
156,75,225,Roxo
156,75,240,Roxo
156,75,255,Roxo
156,90,0,Preto
156,90,15,Preto
156,90,30,Preto
156,90,45,Roxo
156,90,60,Roxo
156,90,75,Roxo
156,90,90,Roxo
156,90,105,Roxo
156,90,120,Roxo
156,90,135,Roxo
156,90,150,Roxo
156,90,165,Roxo
156,90,180,Roxo
156,90,195,Roxo
156,90,210,Roxo
156,90,225,Roxo
156,90,240,Roxo
156,90,255,Roxo
156,105,0,Preto
156,105,15,Preto
156,105,30,Preto
156,105,45,Roxo
156,105,60,Roxo
156,105,75,Roxo
156,105,90,Roxo
156,105,105,Roxo
156,105,120,Roxo
156,105,135,Roxo
156,105,150,Roxo
156,105,165,Roxo
156,105,180,Roxo
156,105,195,Roxo
156,105,210,Roxo
156,105,225,Roxo
156,105,240,Roxo
156,105,255,Roxo
156,120,0,Preto
156,120,15,Preto
156,120,30,Preto
156,120,45,Roxo
156,120,60,Roxo
156,120,75,Roxo
156,120,90,Roxo
156,120,105,Roxo
156,120,120,Roxo
156,120,135,Roxo
156,120,150,Roxo
156,120,165,Roxo
156,120,180,Roxo
156,120,195,Roxo
156,120,210,Roxo
156,120,225,Roxo
156,120,240,Roxo
156,120,255,Roxo
156,135,0,Preto
156,135,15,Preto
156,135,30,Preto
156,135,45,Roxo
156,135,60,Roxo
156,135,75,Roxo
156,135,90,Roxo
156,135,105,Roxo
156,135,120,Roxo
156,135,135,Roxo
156,135,150,Roxo
156,135,165,Roxo
156,135,180,Roxo
156,135,195,Roxo
156,135,210,Roxo
156,135,225,Roxo
156,135,240,Roxo
156,135,255,Roxo
156,150,0,Preto
156,150,15,Preto
156,150,30,Preto
156,150,45,Roxo
156,150,60,Roxo
156,150,75,Roxo
156,150,90,Roxo
156,150,105,Roxo
156,150,120,Roxo
156,150,135,Roxo
156,150,150,Roxo
156,150,165,Roxo
156,150,180,Roxo
156,150,195,Roxo
156,150,210,Roxo
156,150,225,Roxo
156,150,240,Roxo
156,150,255,Roxo
156,165,0,Preto
156,165,15,Preto
156,165,30,Preto
156,165,45,Roxo
156,165,60,Roxo
156,165,75,Roxo
156,165,90,Roxo
156,165,105,Roxo
156,165,120,Roxo
156,165,135,Roxo
156,165,150,Roxo
156,165,165,Roxo
156,165,180,Roxo
156,165,195,Roxo
156,165,210,Roxo
156,165,225,Roxo
156,165,240,Roxo
156,165,255,Roxo
156,180,0,Preto
156,180,15,Preto
156,180,30,Preto
156,180,45,Roxo
156,180,60,Roxo
156,180,75,Roxo
156,180,90,Roxo
156,180,105,Roxo
156,180,120,Roxo
156,180,135,Roxo
156,180,150,Roxo
156,180,165,Roxo
156,180,180,Roxo
156,180,195,Roxo
156,180,210,Roxo
156,180,225,Roxo
156,180,240,Roxo
156,180,255,Roxo
156,195,0,Preto
156,195,15,Preto
156,195,30,Preto
156,195,45,Roxo
156,195,60,Roxo
156,195,75,Roxo
156,195,90,Roxo
156,195,105,Roxo
156,195,120,Roxo
156,195,135,Roxo
156,195,150,Roxo
156,195,165,Roxo
156,195,180,Roxo
156,195,195,Roxo
156,195,210,Roxo
156,195,225,Roxo
156,195,240,Roxo
156,195,255,Roxo
156,210,0,Preto
156,210,15,Preto
156,210,30,Preto
156,210,45,Roxo
156,210,60,Roxo
156,210,75,Roxo
156,210,90,Roxo
156,210,105,Roxo
156,210,120,Roxo
156,210,135,Roxo
156,210,150,Roxo
156,210,165,Roxo
156,210,180,Roxo
156,210,195,Roxo
156,210,210,Roxo
156,210,225,Roxo
156,210,240,Roxo
156,210,255,Roxo
156,225,0,Preto
156,225,15,Preto
156,225,30,Preto
156,225,45,Roxo
156,225,60,Roxo
156,225,75,Roxo
156,225,90,Roxo
156,225,105,Roxo
156,225,120,Roxo
156,225,135,Roxo
156,225,150,Roxo
156,225,165,Roxo
156,225,180,Roxo
156,225,195,Roxo
156,225,210,Roxo
156,225,225,Roxo
156,225,240,Roxo
156,225,255,Roxo
156,240,0,Preto
156,240,15,Preto
156,240,30,Preto
156,240,45,Roxo
156,240,60,Roxo
156,240,75,Roxo
156,240,90,Roxo
156,240,105,Roxo
156,240,120,Roxo
156,240,135,Roxo
156,240,150,Roxo
156,240,165,Roxo
156,240,180,Roxo
156,240,195,Roxo
156,240,210,Roxo
156,240,225,Roxo
156,240,240,Roxo
156,240,255,Roxo
156,255,0,Preto
156,255,15,Preto
156,255,30,Preto
156,255,45,Roxo
156,255,60,Roxo
156,255,75,Roxo
156,255,90,Roxo
156,255,105,Roxo
156,255,120,Roxo
156,255,135,Roxo
156,255,150,Roxo
156,255,165,Roxo
156,255,180,Roxo
156,255,195,Roxo
156,255,210,Roxo
156,255,225,Roxo
156,255,240,Roxo
156,255,255,Roxo
160,0,0,Preto
160,0,15,Preto
160,0,30,Preto
160,0,45,Cinza
160,0,60,Cinza
160,0,75,Cinza
160,0,90,Cinza
160,0,105,Cinza
160,0,120,Cinza
160,0,135,Cinza
160,0,150,Cinza
160,0,165,Cinza
160,0,180,Cinza
160,0,195,Cinza
160,0,210,Branco
160,0,225,Branco
160,0,240,Branco
160,0,255,Branco
160,15,0,Preto
160,15,15,Preto
160,15,30,Preto
160,15,45,Cinza
160,15,60,Cinza
160,15,75,Cinza
160,15,90,Cinza
160,15,105,Cinza
160,15,120,Cinza
160,15,135,Cinza
160,15,150,Cinza
160,15,165,Cinza
160,15,180,Cinza
160,15,195,Cinza
160,15,210,Branco
160,15,225,Branco
160,15,240,Branco
160,15,255,Branco
160,30,0,Preto
160,30,15,Preto
160,30,30,Preto
160,30,45,Cinza
160,30,60,Cinza
160,30,75,Cinza
160,30,90,Cinza
160,30,105,Cinza
160,30,120,Cinza
160,30,135,Cinza
160,30,150,Cinza
160,30,165,Cinza
160,30,180,Cinza
160,30,195,Cinza
160,30,210,Branco
160,30,225,Branco
160,30,240,Branco
160,30,255,Branco
160,45,0,Preto
160,45,15,Preto
160,45,30,Preto
160,45,45,Cinza
160,45,60,Cinza
160,45,75,Cinza
160,45,90,Cinza
160,45,105,Cinza
160,45,120,Cinza
160,45,135,Cinza
160,45,150,Cinza
160,45,165,Cinza
160,45,180,Cinza
160,45,195,Cinza
160,45,210,Roxo
160,45,225,Roxo
160,45,240,Roxo
160,45,255,Roxo
160,60,0,Preto
160,60,15,Preto
160,60,30,Preto
160,60,45,Roxo
160,60,60,Roxo
160,60,75,Roxo
160,60,90,Roxo
160,60,105,Roxo
160,60,120,Roxo
160,60,135,Roxo
160,60,150,Roxo
160,60,165,Roxo
160,60,180,Roxo
160,60,195,Roxo
160,60,210,Roxo
160,60,225,Roxo
160,60,240,Roxo
160,60,255,Roxo
160,75,0,Preto
160,75,15,Preto
160,75,30,Preto
160,75,45,Roxo
160,75,60,Roxo
160,75,75,Roxo
160,75,90,Roxo
160,75,105,Roxo
160,75,120,Roxo
160,75,135,Roxo
160,75,150,Roxo
160,75,165,Roxo
160,75,180,Roxo
160,75,195,Roxo
160,75,210,Roxo
160,75,225,Roxo
160,75,240,Roxo
160,75,255,Roxo
160,90,0,Preto
160,90,15,Preto
160,90,30,Preto
160,90,45,Roxo
160,90,60,Roxo
160,90,75,Roxo
160,90,90,Roxo
160,90,105,Roxo
160,90,120,Roxo
160,90,135,Roxo
160,90,150,Roxo
160,90,165,Roxo
160,90,180,Roxo
160,90,195,Roxo
160,90,210,Roxo
160,90,225,Roxo
160,90,240,Roxo
160,90,255,Roxo
160,105,0,Preto
160,105,15,Preto
160,105,30,Preto
160,105,45,Roxo
160,105,60,Roxo
160,105,75,Roxo
160,105,90,Roxo
160,105,105,Roxo
160,105,120,Roxo
160,105,135,Roxo
160,105,150,Roxo
160,105,165,Roxo
160,105,180,Roxo
160,105,195,Roxo
160,105,210,Roxo
160,105,225,Roxo
160,105,240,Roxo
160,105,255,Roxo
160,120,0,Preto
160,120,15,Preto
160,120,30,Preto
160,120,45,Roxo
160,120,60,Roxo
160,120,75,Roxo
160,120,90,Roxo
160,120,105,Roxo
160,120,120,Roxo
160,120,135,Roxo
160,120,150,Roxo
160,120,165,Roxo
160,120,180,Roxo
160,120,195,Roxo
160,120,210,Roxo
160,120,225,Roxo
160,120,240,Roxo
160,120,255,Roxo
160,135,0,Preto
160,135,15,Preto
160,135,30,Preto
160,135,45,Roxo
160,135,60,Roxo
160,135,75,Roxo
160,135,90,Roxo
160,135,105,Roxo
160,135,120,Roxo
160,135,135,Roxo
160,135,150,Roxo
160,135,165,Roxo
160,135,180,Roxo
160,135,195,Roxo
160,135,210,Roxo
160,135,225,Roxo
160,135,240,Roxo
160,135,255,Roxo
160,150,0,Preto
160,150,15,Preto
160,150,30,Preto
160,150,45,Roxo
160,150,60,Roxo
160,150,75,Roxo
160,150,90,Roxo
160,150,105,Roxo
160,150,120,Roxo
160,150,135,Roxo
160,150,150,Roxo
160,150,165,Roxo
160,150,180,Roxo
160,150,195,Roxo
160,150,210,Roxo
160,150,225,Roxo
160,150,240,Roxo
160,150,255,Roxo
160,165,0,Preto
160,165,15,Preto
160,165,30,Preto
160,165,45,Roxo
160,165,60,Roxo
160,165,75,Roxo
160,165,90,Roxo
160,165,105,Roxo
160,165,120,Roxo
160,165,135,Roxo
160,165,150,Roxo
160,165,165,Roxo
160,165,180,Roxo
160,165,195,Roxo
160,165,210,Roxo
160,165,225,Roxo
160,165,240,Roxo
160,165,255,Roxo
160,180,0,Preto
160,180,15,Preto
160,180,30,Preto
160,180,45,Roxo
160,180,60,Roxo
160,180,75,Roxo
160,180,90,Roxo
160,180,105,Roxo
160,180,120,Roxo
160,180,135,Roxo
160,180,150,Roxo
160,180,165,Roxo
160,180,180,Roxo
160,180,195,Roxo
160,180,210,Roxo
160,180,225,Roxo
160,180,240,Roxo
160,180,255,Roxo
160,195,0,Preto
160,195,15,Preto
160,195,30,Preto
160,195,45,Roxo
160,195,60,Roxo
160,195,75,Roxo
160,195,90,Roxo
160,195,105,Roxo
160,195,120,Roxo
160,195,135,Roxo
160,195,150,Roxo
160,195,165,Roxo
160,195,180,Roxo
160,195,195,Roxo
160,195,210,Roxo
160,195,225,Roxo
160,195,240,Roxo
160,195,255,Roxo
160,210,0,Preto
160,210,15,Preto
160,210,30,Preto
160,210,45,Roxo
160,210,60,Roxo
160,210,75,Roxo
160,210,90,Roxo
160,210,105,Roxo
160,210,120,Roxo
160,210,135,Roxo
160,210,150,Roxo
160,210,165,Roxo
160,210,180,Roxo
160,210,195,Roxo
160,210,210,Roxo
160,210,225,Roxo
160,210,240,Roxo
160,210,255,Roxo
160,225,0,Preto
160,225,15,Preto
160,225,30,Preto
160,225,45,Roxo
160,225,60,Roxo
160,225,75,Roxo
160,225,90,Roxo
160,225,105,Roxo
160,225,120,Roxo
160,225,135,Roxo
160,225,150,Roxo
160,225,165,Roxo
160,225,180,Roxo
160,225,195,Roxo
160,225,210,Roxo
160,225,225,Roxo
160,225,240,Roxo
160,225,255,Roxo
160,240,0,Preto
160,240,15,Preto
160,240,30,Preto
160,240,45,Roxo
160,240,60,Roxo
160,240,75,Roxo
160,240,90,Roxo
160,240,105,Roxo
160,240,120,Roxo
160,240,135,Roxo
160,240,150,Roxo
160,240,165,Roxo
160,240,180,Roxo
160,240,195,Roxo
160,240,210,Roxo
160,240,225,Roxo
160,240,240,Roxo
160,240,255,Roxo
160,255,0,Preto
160,255,15,Preto
160,255,30,Preto
160,255,45,Roxo
160,255,60,Roxo
160,255,75,Roxo
160,255,90,Roxo
160,255,105,Roxo
160,255,120,Roxo
160,255,135,Roxo
160,255,150,Roxo
160,255,165,Roxo
160,255,180,Roxo
160,255,195,Roxo
160,255,210,Roxo
160,255,225,Roxo
160,255,240,Roxo
160,255,255,Roxo
164,0,0,Preto
164,0,15,Preto
164,0,30,Preto
164,0,45,Cinza
164,0,60,Cinza
164,0,75,Cinza
164,0,90,Cinza
164,0,105,Cinza
164,0,120,Cinza
164,0,135,Cinza
164,0,150,Cinza
164,0,165,Cinza
164,0,180,Cinza
164,0,195,Cinza
164,0,210,Branco
164,0,225,Branco
164,0,240,Branco
164,0,255,Branco
164,15,0,Preto
164,15,15,Preto
164,15,30,Preto
164,15,45,Cinza
164,15,60,Cinza
164,15,75,Cinza
164,15,90,Cinza
164,15,105,Cinza
164,15,120,Cinza
164,15,135,Cinza
164,15,150,Cinza
164,15,165,Cinza
164,15,180,Cinza
164,15,195,Cinza
164,15,210,Branco
164,15,225,Branco
164,15,240,Branco
164,15,255,Branco
164,30,0,Preto
164,30,15,Preto
164,30,30,Preto
164,30,45,Cinza
164,30,60,Cinza
164,30,75,Cinza
164,30,90,Cinza
164,30,105,Cinza
164,30,120,Cinza
164,30,135,Cinza
164,30,150,Cinza
164,30,165,Cinza
164,30,180,Cinza
164,30,195,Cinza
164,30,210,Branco
164,30,225,Branco
164,30,240,Branco
164,30,255,Branco
164,45,0,Preto
164,45,15,Preto
164,45,30,Preto
164,45,45,Cinza
164,45,60,Cinza
164,45,75,Cinza
164,45,90,Cinza
164,45,105,Cinza
164,45,120,Cinza
164,45,135,Cinza
164,45,150,Cinza
164,45,165,Cinza
164,45,180,Cinza
164,45,195,Cinza
164,45,210,Rosa
164,45,225,Rosa
164,45,240,Rosa
164,45,255,Rosa
164,60,0,Preto
164,60,15,Preto
164,60,30,Preto
164,60,45,Rosa
164,60,60,Rosa
164,60,75,Rosa
164,60,90,Rosa
164,60,105,Rosa
164,60,120,Rosa
164,60,135,Rosa
164,60,150,Rosa
164,60,165,Rosa
164,60,180,Rosa
164,60,195,Rosa
164,60,210,Rosa
164,60,225,Rosa
164,60,240,Rosa
164,60,255,Rosa
164,75,0,Preto
164,75,15,Preto
164,75,30,Preto
164,75,45,Rosa
164,75,60,Rosa
164,75,75,Rosa
164,75,90,Rosa
164,75,105,Rosa
164,75,120,Rosa
164,75,135,Rosa
164,75,150,Rosa
164,75,165,Rosa
164,75,180,Rosa
164,75,195,Rosa
164,75,210,Rosa
164,75,225,Rosa
164,75,240,Rosa
164,75,255,Rosa
164,90,0,Preto
164,90,15,Preto
164,90,30,Preto
164,90,45,Rosa
164,90,60,Rosa
164,90,75,Rosa
164,90,90,Rosa
164,90,105,Rosa
164,90,120,Rosa
164,90,135,Rosa
164,90,150,Rosa
164,90,165,Rosa
164,90,180,Rosa
164,90,195,Rosa
164,90,210,Rosa
164,90,225,Rosa
164,90,240,Rosa
164,90,255,Rosa
164,105,0,Preto
164,105,15,Preto
164,105,30,Preto
164,105,45,Rosa
164,105,60,Rosa
164,105,75,Rosa
164,105,90,Rosa
164,105,105,Rosa
164,105,120,Rosa
164,105,135,Rosa
164,105,150,Rosa
164,105,165,Rosa
164,105,180,Rosa
164,105,195,Rosa
164,105,210,Rosa
164,105,225,Rosa
164,105,240,Rosa
164,105,255,Rosa
164,120,0,Preto
164,120,15,Preto
164,120,30,Preto
164,120,45,Rosa
164,120,60,Rosa
164,120,75,Rosa
164,120,90,Rosa
164,120,105,Rosa
164,120,120,Rosa
164,120,135,Rosa
164,120,150,Rosa
164,120,165,Rosa
164,120,180,Rosa
164,120,195,Rosa
164,120,210,Rosa
164,120,225,Rosa
164,120,240,Rosa
164,120,255,Rosa
164,135,0,Preto
164,135,15,Preto
164,135,30,Preto
164,135,45,Rosa
164,135,60,Rosa
164,135,75,Rosa
164,135,90,Rosa
164,135,105,Rosa
164,135,120,Rosa
164,135,135,Rosa
164,135,150,Rosa
164,135,165,Rosa
164,135,180,Rosa
164,135,195,Rosa
164,135,210,Rosa
164,135,225,Rosa
164,135,240,Rosa
164,135,255,Rosa
164,150,0,Preto
164,150,15,Preto
164,150,30,Preto
164,150,45,Rosa
164,150,60,Rosa
164,150,75,Rosa
164,150,90,Rosa
164,150,105,Rosa
164,150,120,Rosa
164,150,135,Rosa
164,150,150,Rosa
164,150,165,Rosa
164,150,180,Rosa
164,150,195,Rosa
164,150,210,Rosa
164,150,225,Rosa
164,150,240,Rosa
164,150,255,Rosa
164,165,0,Preto
164,165,15,Preto
164,165,30,Preto
164,165,45,Rosa
164,165,60,Rosa
164,165,75,Rosa
164,165,90,Rosa
164,165,105,Rosa
164,165,120,Rosa
164,165,135,Rosa
164,165,150,Rosa
164,165,165,Rosa
164,165,180,Rosa
164,165,195,Rosa
164,165,210,Rosa
164,165,225,Rosa
164,165,240,Rosa
164,165,255,Rosa
164,180,0,Preto
164,180,15,Preto
164,180,30,Preto
164,180,45,Rosa
164,180,60,Rosa
164,180,75,Rosa
164,180,90,Rosa
164,180,105,Rosa
164,180,120,Rosa
164,180,135,Rosa
164,180,150,Rosa
164,180,165,Rosa
164,180,180,Rosa
164,180,195,Rosa
164,180,210,Rosa
164,180,225,Rosa
164,180,240,Rosa
164,180,255,Rosa
164,195,0,Preto
164,195,15,Preto
164,195,30,Preto
164,195,45,Rosa
164,195,60,Rosa
164,195,75,Rosa
164,195,90,Rosa
164,195,105,Rosa
164,195,120,Rosa
164,195,135,Rosa
164,195,150,Rosa
164,195,165,Rosa
164,195,180,Rosa
164,195,195,Rosa
164,195,210,Rosa
164,195,225,Rosa
164,195,240,Rosa
164,195,255,Rosa
164,210,0,Preto
164,210,15,Preto
164,210,30,Preto
164,210,45,Rosa
164,210,60,Rosa
164,210,75,Rosa
164,210,90,Rosa
164,210,105,Rosa
164,210,120,Rosa
164,210,135,Rosa
164,210,150,Rosa
164,210,165,Rosa
164,210,180,Rosa
164,210,195,Rosa
164,210,210,Rosa
164,210,225,Rosa
164,210,240,Rosa
164,210,255,Rosa
164,225,0,Preto
164,225,15,Preto
164,225,30,Preto
164,225,45,Rosa
164,225,60,Rosa
164,225,75,Rosa
164,225,90,Rosa
164,225,105,Rosa
164,225,120,Rosa
164,225,135,Rosa
164,225,150,Rosa
164,225,165,Rosa
164,225,180,Rosa
164,225,195,Rosa
164,225,210,Rosa
164,225,225,Rosa
164,225,240,Rosa
164,225,255,Rosa
164,240,0,Preto
164,240,15,Preto
164,240,30,Preto
164,240,45,Rosa
164,240,60,Rosa
164,240,75,Rosa
164,240,90,Rosa
164,240,105,Rosa
164,240,120,Rosa
164,240,135,Rosa
164,240,150,Rosa
164,240,165,Rosa
164,240,180,Rosa
164,240,195,Rosa
164,240,210,Rosa
164,240,225,Rosa
164,240,240,Rosa
164,240,255,Rosa
164,255,0,Preto
164,255,15,Preto
164,255,30,Preto
164,255,45,Rosa
164,255,60,Rosa
164,255,75,Rosa
164,255,90,Rosa
164,255,105,Rosa
164,255,120,Rosa
164,255,135,Rosa
164,255,150,Rosa
164,255,165,Rosa
164,255,180,Rosa
164,255,195,Rosa
164,255,210,Rosa
164,255,225,Rosa
164,255,240,Rosa
164,255,255,Rosa
168,0,0,Preto
168,0,15,Preto
168,0,30,Preto
168,0,45,Cinza
168,0,60,Cinza
168,0,75,Cinza
168,0,90,Cinza
168,0,105,Cinza
168,0,120,Cinza
168,0,135,Cinza
168,0,150,Cinza
168,0,165,Cinza
168,0,180,Cinza
168,0,195,Cinza
168,0,210,Branco
168,0,225,Branco
168,0,240,Branco
168,0,255,Branco
168,15,0,Preto
168,15,15,Preto
168,15,30,Preto
168,15,45,Cinza
168,15,60,Cinza
168,15,75,Cinza
168,15,90,Cinza
168,15,105,Cinza
168,15,120,Cinza
168,15,135,Cinza
168,15,150,Cinza
168,15,165,Cinza
168,15,180,Cinza
168,15,195,Cinza
168,15,210,Branco
168,15,225,Branco
168,15,240,Branco
168,15,255,Branco
168,30,0,Preto
168,30,15,Preto
168,30,30,Preto
168,30,45,Cinza
168,30,60,Cinza
168,30,75,Cinza
168,30,90,Cinza
168,30,105,Cinza
168,30,120,Cinza
168,30,135,Cinza
168,30,150,Cinza
168,30,165,Cinza
168,30,180,Cinza
168,30,195,Cinza
168,30,210,Branco
168,30,225,Branco
168,30,240,Branco
168,30,255,Branco
168,45,0,Preto
168,45,15,Preto
168,45,30,Preto
168,45,45,Cinza
168,45,60,Cinza
168,45,75,Cinza
168,45,90,Cinza
168,45,105,Cinza
168,45,120,Cinza
168,45,135,Cinza
168,45,150,Cinza
168,45,165,Cinza
168,45,180,Cinza
168,45,195,Cinza
168,45,210,Rosa
168,45,225,Rosa
168,45,240,Rosa
168,45,255,Rosa
168,60,0,Preto
168,60,15,Preto
168,60,30,Preto
168,60,45,Marrom
168,60,60,Marrom
168,60,75,Marrom
168,60,90,Marrom
168,60,105,Marrom
168,60,120,Marrom
168,60,135,Rosa
168,60,150,Rosa
